Date;Time;Ref;Sen;ATN;Flow;PCB temp;Status;Battery;BC
18.06.2018;21:20:42;900545;914555;-1.544;149;26;0;99;-594
18.06.2018;21:20:43;900571;914581;-1.544;149;26;0;99;101
18.06.2018;21:20:44;900587;914594;-1.543;149;26;0;99;812
18.06.2018;21:20:45;900521;914515;-1.542;149;26;0;99;2995
18.06.2018;21:20:46;900562;914569;-1.543;149;26;0;99;-3092
18.06.2018;21:20:47;900499;914503;-1.543;149;26;0;99;505
18.06.2018;21:20:48;900498;914494;-1.542;149;26;0;99;1997
18.06.2018;21:20:49;900576;914577;-1.543;149;26;0;99;-947
18.06.2018;21:20:50;900611;914610;-1.542;149;26;0;99;636
18.06.2018;21:20:51;900576;914569;-1.542;149;26;0;99;1364
18.06.2018;21:20:52;900635;914627;-1.542;150;26;0;99;476
18.06.2018;21:20:53;900566;914553;-1.541;150;26;0;99;976
18.06.2018;21:20:54;900509;914492;-1.541;150;26;0;99;774
18.06.2018;21:20:55;900674;914646;-1.539;150;26;0;99;3369
18.06.2018;21:20:56;900606;914582;-1.54;149;26;0;99;-1264
18.06.2018;21:20:57;900641;914610;-1.539;149;26;0;99;1886
18.06.2018;21:20:58;900586;914545;-1.538;149;26;0;99;2288
18.06.2018;21:20:59;900504;914468;-1.539;149;26;0;99;-1568
18.06.2018;21:21:00;900520;914486;-1.539;149;26;0;99;-438
18.06.2018;21:21:01;900496;914463;-1.539;149;26;0;99;-343
18.06.2018;21:21:02;900534;914497;-1.539;149;26;0;99;1148
18.06.2018;21:21:03;900557;914520;-1.539;149;26;0;99;89
18.06.2018;21:21:04;900601;914565;-1.539;149;26;0;99;-79
18.06.2018;21:21:05;900551;914509;-1.538;149;26;0;99;1307
18.06.2018;21:21:06;900487;914442;-1.538;149;26;0;99;502
18.06.2018;21:21:07;900510;914463;-1.538;149;26;0;99;589
18.06.2018;21:21:08;900535;914492;-1.538;149;26;0;99;-904
18.06.2018;21:21:09;900521;914482;-1.538;149;26;0;99;-1055
18.06.2018;21:21:10;900532;914479;-1.537;149;26;0;99;3544
18.06.2018;21:21:11;900483;914430;-1.537;149;26;0;99;-190
18.06.2018;21:21:12;900520;914471;-1.537;149;26;0;99;-857
18.06.2018;21:21:13;900549;914497;-1.537;149;26;0;99;863
18.06.2018;21:21:14;900586;914528;-1.536;149;26;0;99;1644
18.06.2018;21:21:15;900590;914538;-1.537;150;26;0;99;-1475
18.06.2018;21:21:16;900556;914498;-1.536;150;26;0;99;1360
18.06.2018;21:21:17;900507;914444;-1.536;149;26;0;99;1061
18.06.2018;21:21:18;900611;914550;-1.536;149;26;0;99;-98
18.06.2018;21:21:19;900640;914578;-1.536;149;26;0;99;362
18.06.2018;21:21:20;900625;914559;-1.535;149;26;0;99;942
18.06.2018;21:21:21;900491;914416;-1.535;149;26;0;99;1733
18.06.2018;21:21:22;900602;914521;-1.534;149;26;0;99;1930
18.06.2018;21:21:23;900619;914543;-1.534;150;26;0;99;-1177
18.06.2018;21:21:24;900634;914546;-1.533;150;26;0;99;3039
18.06.2018;21:21:25;900627;914547;-1.534;150;26;0;99;-2014
18.06.2018;21:21:26;900504;914414;-1.533;150;26;0;99;2012
18.06.2018;21:21:27;900648;914554;-1.532;150;26;0;99;1546
18.06.2018;21:21:28;900633;914536;-1.532;149;26;0;99;692
18.06.2018;21:21:29;900681;914579;-1.531;149;26;0;99;1436
18.06.2018;21:21:30;900601;914499;-1.531;149;26;0;99;-309
18.06.2018;21:21:31;900565;914467;-1.532;149;26;0;99;-1139
18.06.2018;21:21:32;900625;914526;-1.532;149;26;0;99;482
18.06.2018;21:21:33;900628;914522;-1.531;149;26;0;99;1762
18.06.2018;21:21:34;900574;914471;-1.531;150;26;0;99;-952
18.06.2018;21:21:35;900564;914462;-1.531;150;26;0;99;-287
18.06.2018;21:21:36;900602;914495;-1.531;150;26;0;99;1388
18.06.2018;21:21:37;900690;914589;-1.531;150;26;0;98;-1153
18.06.2018;21:21:38;900588;914488;-1.532;150;26;0;98;-640
18.06.2018;21:21:39;900606;914490;-1.53;150;26;0;98;4044
18.06.2018;21:21:40;900661;914543;-1.53;150;26;0;98;708
18.06.2018;21:21:41;900562;914453;-1.531;150;26;0;98;-2615
18.06.2018;21:21:42;900683;914560;-1.529;150;26;0;98;3942
18.06.2018;21:21:43;900588;914470;-1.53;150;26;0;98;-1606
18.06.2018;21:21:44;900544;914421;-1.529;150;26;0;98;1074
18.06.2018;21:21:45;900505;914383;-1.529;150;26;0;98;-398
18.06.2018;21:21:46;900574;914448;-1.529;150;26;0;98;1258
18.06.2018;21:21:47;900615;914478;-1.528;149;26;0;98;2909
18.06.2018;21:21:48;900664;914534;-1.528;149;26;0;98;-1562
18.06.2018;21:21:49;900635;914497;-1.527;149;26;0;98;1889
18.06.2018;21:21:50;900596;914464;-1.528;149;26;0;98;-1651
18.06.2018;21:21:51;900553;914409;-1.527;149;26;0;98;2836
18.06.2018;21:21:52;900515;914375;-1.527;149;26;0;98;-1147
18.06.2018;21:21:53;900639;914500;-1.527;149;26;0;98;227
18.06.2018;21:21:54;900526;914380;-1.527;150;26;0;98;1307
18.06.2018;21:21:55;900551;914401;-1.526;149;26;0;98;1097
18.06.2018;21:21:56;900678;914533;-1.527;149;26;0;98;-762
18.06.2018;21:21:57;900647;914494;-1.526;149;26;0;98;1882
18.06.2018;21:21:58;900642;914492;-1.526;149;26;0;98;-770
18.06.2018;21:21:59;900543;914381;-1.525;149;26;0;98;2621
18.06.2018;21:22:00;900556;914393;-1.525;149;26;0;98;300
18.06.2018;21:22:01;900570;914404;-1.524;150;26;0;98;799
18.06.2018;21:22:02;900725;914563;-1.525;150;26;0;98;-402
18.06.2018;21:22:03;900682;914512;-1.524;150;26;0;98;1823
18.06.2018;21:22:04;900652;914490;-1.525;150;26;0;98;-2102
18.06.2018;21:22:05;900564;914393;-1.524;150;26;0;98;1900
18.06.2018;21:22:06;900547;914379;-1.524;150;26;0;98;-810
18.06.2018;21:22:07;900489;914320;-1.524;150;26;0;98;27
18.06.2018;21:22:08;900528;914354;-1.524;150;26;0;98;1391
18.06.2018;21:22:09;900602;914431;-1.524;150;26;0;98;-463
18.06.2018;21:22:10;900503;914326;-1.523;150;26;0;98;1113
18.06.2018;21:22:11;900511;914342;-1.524;150;26;0;98;-1957
18.06.2018;21:22:12;900619;914442;-1.523;150;26;0;98;2400
18.06.2018;21:22:13;900579;914394;-1.522;150;26;0;98;1835
18.06.2018;21:22:14;900442;914259;-1.523;150;26;0;98;-1019
18.06.2018;21:22:15;900540;914359;-1.523;150;26;0;98;-123
18.06.2018;21:22:16;900540;914357;-1.523;150;26;0;98;497
18.06.2018;21:22:17;900537;914361;-1.523;150;26;0;98;-1751
18.06.2018;21:22:18;900569;914392;-1.523;150;26;0;98;371
18.06.2018;21:22:19;900600;914420;-1.523;150;26;0;98;864
18.06.2018;21:22:20;900670;914487;-1.522;150;26;0;98;1012
18.06.2018;21:22:21;900544;914356;-1.522;149;26;0;98;767
18.06.2018;21:22:22;900561;914372;-1.522;149;26;0;98;315
18.06.2018;21:22:23;900585;914406;-1.523;149;26;0;98;-2409
18.06.2018;21:22:24;900559;914375;-1.523;149;26;0;98;1151
18.06.2018;21:22:25;900631;914445;-1.522;149;26;0;98;777
18.06.2018;21:22:26;900636;914448;-1.522;149;26;0;98;519
18.06.2018;21:22:27;900628;914444;-1.522;149;26;0;98;-1031
18.06.2018;21:22:28;900529;914337;-1.522;149;26;0;98;1621
18.06.2018;21:22:29;900574;914385;-1.522;149;26;0;98;-578
18.06.2018;21:22:30;900467;914277;-1.522;149;26;0;98;-160
18.06.2018;21:22:31;900520;914329;-1.522;149;26;0;98;453
18.06.2018;21:22:32;900482;914289;-1.522;150;26;0;98;352
18.06.2018;21:22:33;900627;914435;-1.522;150;26;0;98;304
18.06.2018;21:22:34;900630;914429;-1.521;149;26;0;98;2263
18.06.2018;21:22:35;900512;914317;-1.521;149;26;0;98;-1953
18.06.2018;21:22:36;900519;914331;-1.522;149;26;0;98;-1724
18.06.2018;21:22:37;900603;914406;-1.521;149;26;0;98;2573
18.06.2018;21:22:38;900535;914343;-1.522;149;26;0;98;-1511
18.06.2018;21:22:39;900533;914339;-1.521;149;26;0;98;493
18.06.2018;21:22:40;900514;914318;-1.521;149;26;0;98;427
18.06.2018;21:22:41;900594;914394;-1.521;149;26;0;98;1307
18.06.2018;21:22:42;900498;914304;-1.522;149;26;0;98;-1869
18.06.2018;21:22:43;900532;914335;-1.521;149;26;0;98;881
18.06.2018;21:22:44;900577;914377;-1.521;149;26;0;98;923
18.06.2018;21:22:45;900551;914355;-1.521;149;26;0;98;-1100
18.06.2018;21:22:46;900572;914373;-1.521;150;26;0;98;825
18.06.2018;21:22:47;900485;914284;-1.521;149;26;0;98;167
18.06.2018;21:22:48;900483;914281;-1.521;149;26;0;98;243
18.06.2018;21:22:49;900525;914321;-1.52;149;26;0;98;661
18.06.2018;21:22:50;900470;914266;-1.52;149;26;0;98;-211
18.06.2018;21:22:51;900491;914293;-1.521;149;26;0;98;-1421
18.06.2018;21:22:52;900581;914374;-1.52;149;26;0;98;2596
18.06.2018;21:22:53;900463;914258;-1.52;149;26;0;98;-952
18.06.2018;21:22:54;900422;914215;-1.52;149;26;0;98;343
18.06.2018;21:22:55;900451;914244;-1.52;150;26;0;98;110
18.06.2018;21:22:56;900512;914306;-1.52;150;26;0;98;-16
18.06.2018;21:22:57;900534;914320;-1.519;150;26;0;98;2072
18.06.2018;21:22:58;900455;914240;-1.519;150;26;0;98;-52
18.06.2018;21:22:59;900502;914286;-1.519;150;26;0;98;427
18.06.2018;21:23:00;900470;914257;-1.519;150;26;0;98;-867
18.06.2018;21:23:01;900519;914301;-1.519;150;26;0;98;1429
18.06.2018;21:23:02;900563;914344;-1.519;150;26;0;98;416
18.06.2018;21:23:03;900487;914259;-1.518;150;26;0;98;1948
18.06.2018;21:23:04;900586;914350;-1.517;150;26;0;98;2364
18.06.2018;21:23:05;900604;914382;-1.518;150;26;0;98;-3410
18.06.2018;21:23:06;900553;914325;-1.518;150;26;0;98;1297
18.06.2018;21:23:07;900499;914265;-1.517;150;26;0;98;1286
18.06.2018;21:23:08;900491;914256;-1.517;150;26;0;98;218
18.06.2018;21:23:09;900487;914259;-1.518;150;26;0;98;-1755
18.06.2018;21:23:10;900486;914259;-1.518;150;26;0;98;-252
18.06.2018;21:23:11;900475;914245;-1.518;150;26;0;98;704
18.06.2018;21:23:12;900438;914201;-1.517;150;26;0;98;1599
18.06.2018;21:23:13;900371;914132;-1.517;150;26;0;98;243
18.06.2018;21:23:14;900469;914234;-1.517;150;26;0;98;-622
18.06.2018;21:23:15;900459;914224;-1.517;150;26;0;98;-38
18.06.2018;21:23:16;900480;914243;-1.517;150;26;0;98;577
18.06.2018;21:23:17;900395;914152;-1.516;150;26;0;98;1168
18.06.2018;21:23:18;900436;914193;-1.516;150;26;0;98;156
18.06.2018;21:23:19;900560;914320;-1.516;150;26;0;98;-275
18.06.2018;21:23:20;900423;914178;-1.516;150;26;0;98;722
18.06.2018;21:23:21;900483;914240;-1.516;150;26;0;98;-269
18.06.2018;21:23:22;900489;914242;-1.516;150;26;0;98;1017
18.06.2018;21:23:23;900492;914247;-1.516;150;26;0;98;-486
18.06.2018;21:23:24;900399;914144;-1.515;150;26;0;98;2132
18.06.2018;21:23:25;900611;914362;-1.515;150;26;0;98;-687
18.06.2018;21:23:26;900607;914360;-1.516;150;26;0;98;-512
18.06.2018;21:23:27;900509;914256;-1.515;150;26;0;98;1119
18.06.2018;21:23:28;900483;914230;-1.515;150;26;0;98;-99
18.06.2018;21:23:29;900411;914153;-1.515;150;26;0;98;969
18.06.2018;21:23:30;900447;914188;-1.514;150;26;0;98;385
18.06.2018;21:23:31;900425;914173;-1.515;150;26;0;98;-1823
18.06.2018;21:23:32;900451;914194;-1.515;150;26;0;98;1341
18.06.2018;21:23:33;900399;914140;-1.515;150;26;0;98;300
18.06.2018;21:23:34;900427;914161;-1.514;150;26;0;98;1846
18.06.2018;21:23:35;900505;914252;-1.515;150;26;0;98;-2935
18.06.2018;21:23:36;900576;914315;-1.514;150;26;0;98;2257
18.06.2018;21:23:37;900480;914214;-1.514;150;26;0;98;879
18.06.2018;21:23:38;900501;914232;-1.513;150;26;0;98;825
18.06.2018;21:23:39;900467;914206;-1.514;150;26;0;98;-2117
18.06.2018;21:23:40;900414;914147;-1.514;150;26;0;98;1290
18.06.2018;21:23:41;900414;914148;-1.514;150;26;0;98;-249
18.06.2018;21:23:42;900500;914223;-1.512;150;26;0;98;3060
18.06.2018;21:23:43;900449;914177;-1.513;150;26;0;98;-1436
18.06.2018;21:23:44;900471;914197;-1.513;150;26;0;98;580
18.06.2018;21:23:45;900573;914301;-1.513;150;26;0;98;-111
18.06.2018;21:23:46;900542;914271;-1.513;150;26;0;98;-366
18.06.2018;21:23:47;900429;914154;-1.513;150;26;0;98;566
18.06.2018;21:23:48;900434;914156;-1.512;150;26;0;98;765
18.06.2018;21:23:49;900419;914138;-1.512;150;26;0;98;689
18.06.2018;21:23:50;900419;914140;-1.512;150;26;0;98;-497
18.06.2018;21:23:51;900591;914315;-1.512;150;26;0;98;-94
18.06.2018;21:23:52;900479;914192;-1.511;150;26;0;98;2310
18.06.2018;21:23:53;900444;914160;-1.512;150;26;0;98;-878
18.06.2018;21:23:54;900377;914093;-1.512;150;26;0;98;-254
18.06.2018;21:23:55;900312;914019;-1.511;150;26;0;98;1991
18.06.2018;21:23:56;900385;914093;-1.511;150;26;0;98;28
18.06.2018;21:23:57;900345;914049;-1.511;150;26;0;98;843
18.06.2018;21:23:58;900473;914180;-1.511;150;26;0;98;-261
18.06.2018;21:23:59;900440;914144;-1.51;150;26;0;98;621
18.06.2018;21:24:00;900500;914205;-1.51;150;26;0;98;-22
18.06.2018;21:24:01;900424;914121;-1.51;150;26;0;98;1701
18.06.2018;21:24:02;900364;914065;-1.51;150;26;0;98;-1221
18.06.2018;21:24:03;900365;914067;-1.51;150;26;0;98;-245
18.06.2018;21:24:04;900525;914224;-1.51;150;26;0;98;1351
18.06.2018;21:24:05;900494;914193;-1.51;150;26;0;98;-117
18.06.2018;21:24:06;900424;914122;-1.51;150;26;0;98;-16
18.06.2018;21:24:07;900409;914097;-1.509;150;26;0;98;2429
18.06.2018;21:24:08;900475;914169;-1.509;150;26;0;98;-1242
18.06.2018;21:24:09;900487;914174;-1.509;150;26;0;98;1785
18.06.2018;21:24:10;900403;914086;-1.508;150;26;0;98;677
18.06.2018;21:24:11;900433;914117;-1.508;150;26;0;98;-135
18.06.2018;21:24:12;900323;914014;-1.509;150;26;0;98;-2156
18.06.2018;21:24:13;900336;914025;-1.509;150;26;0;98;546
18.06.2018;21:24:14;900496;914179;-1.508;150;26;0;98;2096
18.06.2018;21:24:15;900391;914076;-1.508;150;26;0;98;-894
18.06.2018;21:24:16;900394;914082;-1.509;150;26;0;98;-734
18.06.2018;21:24:17;900570;914259;-1.509;150;26;0;98;416
18.06.2018;21:24:18;900481;914163;-1.508;150;26;0;98;1404
18.06.2018;21:24:19;900522;914204;-1.508;149;26;0;98;156
18.06.2018;21:24:20;900459;914143;-1.508;149;26;0;98;-740
18.06.2018;21:24:21;900471;914152;-1.508;149;26;0;98;796
18.06.2018;21:24:22;900426;914110;-1.508;149;26;0;98;-922
18.06.2018;21:24:23;900472;914151;-1.508;149;26;0;98;1426
18.06.2018;21:24:24;900474;914158;-1.508;149;26;0;98;-1243
18.06.2018;21:24:25;900467;914144;-1.507;149;26;0;98;1725
18.06.2018;21:24:26;900404;914073;-1.507;149;26;0;98;1762
18.06.2018;21:24:27;900443;914113;-1.507;149;26;0;98;-102
18.06.2018;21:24:28;900454;914122;-1.506;149;26;0;98;542
18.06.2018;21:24:29;900468;914145;-1.507;149;26;0;98;-2199
18.06.2018;21:24:30;900465;914131;-1.506;149;26;0;98;2741
18.06.2018;21:24:31;900359;914024;-1.506;149;26;0;98;-152
18.06.2018;21:24:32;900407;914078;-1.507;149;26;0;98;-1319
18.06.2018;21:24:33;900522;914181;-1.505;149;26;0;98;3439
18.06.2018;21:24:34;900456;914117;-1.506;149;26;0;98;-751
18.06.2018;21:24:35;900374;914033;-1.506;150;26;0;98;188
18.06.2018;21:24:36;900504;914159;-1.505;150;26;0;98;1484
18.06.2018;21:24:37;900395;914057;-1.506;150;26;0;98;-2151
18.06.2018;21:24:38;900350;914002;-1.505;150;26;0;98;2316
18.06.2018;21:24:39;900406;914046;-1.504;150;26;0;98;3194
18.06.2018;21:24:40;900541;914188;-1.504;150;26;0;98;-1231
18.06.2018;21:24:41;900370;914010;-1.504;149;26;0;98;1103
18.06.2018;21:24:42;900408;914043;-1.503;149;26;0;98;1395
18.06.2018;21:24:43;900434;914064;-1.502;149;26;0;98;1350
18.06.2018;21:24:44;900408;914035;-1.502;149;26;0;98;652
18.06.2018;21:24:45;900463;914081;-1.501;149;26;0;98;2460
18.06.2018;21:24:46;900454;914072;-1.501;150;26;0;98;-34
18.06.2018;21:24:47;900444;914058;-1.501;149;26;0;98;963
18.06.2018;21:24:48;900471;914076;-1.5;149;26;0;98;2354
18.06.2018;21:24:49;900365;913974;-1.5;149;26;0;98;-1402
18.06.2018;21:24:50;900440;914039;-1.499;149;26;0;98;2786
18.06.2018;21:24:51;900393;913997;-1.5;149;26;0;98;-1429
18.06.2018;21:24:52;900410;914017;-1.5;149;26;0;98;-686
18.06.2018;21:24:53;900439;914044;-1.5;149;26;0;98;610
18.06.2018;21:24:54;900398;913998;-1.499;149;26;0;98;1096
18.06.2018;21:24:55;900333;913933;-1.499;149;26;0;98;-246
18.06.2018;21:24:56;900435;914034;-1.499;150;26;0;98;632
18.06.2018;21:24:57;900371;913968;-1.499;150;26;0;98;257
18.06.2018;21:24:58;900406;914003;-1.499;150;26;0;98;131
18.06.2018;21:24:59;900431;914026;-1.499;150;26;0;98;591
18.06.2018;21:25:00;900403;914000;-1.499;150;26;0;98;-602
18.06.2018;21:25:01;900418;914009;-1.498;150;26;0;98;1548
18.06.2018;21:25:02;900414;914011;-1.499;149;26;0;98;-1517
18.06.2018;21:25:03;900382;913978;-1.499;149;26;0;98;129
18.06.2018;21:25:04;900364;913956;-1.498;149;26;0;98;933
18.06.2018;21:25:05;900413;914004;-1.498;149;26;0;98;435
18.06.2018;21:25:06;900450;914045;-1.499;149;26;0;98;-861
18.06.2018;21:25:07;900460;914051;-1.498;149;26;0;98;1039
18.06.2018;21:25:08;900484;914071;-1.498;149;26;0;98;1092
18.06.2018;21:25:09;900466;914048;-1.497;149;26;0;98;1183
18.06.2018;21:25:10;900378;913959;-1.497;149;26;0;98;-82
18.06.2018;21:25:11;900436;914014;-1.497;150;26;0;98;963
18.06.2018;21:25:12;900371;913950;-1.497;149;26;0;98;-496
18.06.2018;21:25:13;900452;914027;-1.496;149;26;0;98;1307
18.06.2018;21:25:14;900347;913930;-1.497;149;26;0;98;-2398
18.06.2018;21:25:15;900365;913941;-1.497;149;26;0;98;1820
18.06.2018;21:25:16;900379;913941;-1.495;149;26;0;98;3556
18.06.2018;21:25:17;900439;914008;-1.496;149;26;0;98;-1526
18.06.2018;21:25:18;900380;913944;-1.495;149;26;0;98;1029
18.06.2018;21:25:19;900405;913969;-1.495;149;26;0;98;94
18.06.2018;21:25:20;900358;913919;-1.495;150;26;0;98;570
18.06.2018;21:25:21;900426;913985;-1.495;150;26;0;98;752
18.06.2018;21:25:22;900386;913931;-1.493;150;26;0;98;3331
18.06.2018;21:25:23;900379;913920;-1.493;150;26;0;98;968
18.06.2018;21:25:24;900373;913915;-1.493;150;26;0;98;-271
18.06.2018;21:25:25;900349;913891;-1.493;150;26;0;98;-90
18.06.2018;21:25:26;900339;913878;-1.493;150;26;0;98;708
18.06.2018;21:25:27;900415;913955;-1.493;150;26;0;98;36
18.06.2018;21:25:28;900386;913929;-1.493;150;26;0;98;-854
18.06.2018;21:25:29;900445;913985;-1.493;150;26;0;98;966
18.06.2018;21:25:30;900448;913989;-1.493;150;26;0;98;-237
18.06.2018;21:25:31;900422;913956;-1.492;150;26;0;98;1643
18.06.2018;21:25:32;900378;913903;-1.491;150;26;0;98;2073
18.06.2018;21:25:33;900375;913907;-1.492;150;26;0;98;-1751
18.06.2018;21:25:34;900396;913930;-1.492;150;26;0;98;-419
18.06.2018;21:25:35;900363;913881;-1.49;150;26;0;98;3854
18.06.2018;21:25:36;900333;913845;-1.49;149;26;0;98;1389
18.06.2018;21:25:37;900466;913986;-1.49;149;26;0;98;-1502
18.06.2018;21:25:38;900410;913928;-1.49;149;26;0;98;290
18.06.2018;21:25:39;900343;913860;-1.49;149;26;0;98;-1
18.06.2018;21:25:40;900408;913922;-1.49;149;26;0;98;995
18.06.2018;21:25:41;900416;913936;-1.49;149;26;0;98;-1472
18.06.2018;21:25:42;900466;913976;-1.489;149;26;0;98;2690
18.06.2018;21:25:43;900398;913916;-1.49;149;26;0;98;-2257
18.06.2018;21:25:44;900417;913928;-1.489;149;26;0;98;1823
18.06.2018;21:25:45;900370;913885;-1.49;149;26;0;98;-1178
18.06.2018;21:25:46;900387;913909;-1.491;149;26;0;98;-1688
18.06.2018;21:25:47;900453;913969;-1.49;149;26;0;98;1750
18.06.2018;21:25:48;900423;913951;-1.491;149;26;0;98;-3116
18.06.2018;21:25:49;900465;913979;-1.49;149;26;0;98;3661
18.06.2018;21:25:50;900358;913866;-1.489;149;26;0;98;1100
18.06.2018;21:25:51;900404;913912;-1.489;149;26;0;98;173
18.06.2018;21:25:52;900375;913882;-1.489;149;26;0;98;141
18.06.2018;21:25:53;900331;913835;-1.489;149;26;0;98;586
18.06.2018;21:25:54;900324;913821;-1.488;149;26;0;98;1726
18.06.2018;21:25:55;900352;913854;-1.489;149;26;0;98;-1146
18.06.2018;21:25:56;900355;913853;-1.488;149;26;0;98;1012
18.06.2018;21:25:57;900352;913840;-1.487;150;26;0;98;2475
18.06.2018;21:25:58;900437;913922;-1.487;149;26;0;98;1069
18.06.2018;21:25:59;900469;913953;-1.486;149;26;0;98;370
18.06.2018;21:26:00;900341;913831;-1.487;149;26;0;98;-1982
18.06.2018;21:26:01;900421;913910;-1.487;149;26;0;98;550
18.06.2018;21:26:02;900346;913835;-1.487;149;26;0;98;-281
18.06.2018;21:26:03;900331;913824;-1.488;149;26;0;98;-1057
18.06.2018;21:26:04;900484;913975;-1.487;149;26;0;98;1074
18.06.2018;21:26:05;900377;913878;-1.488;149;26;0;98;-2904
18.06.2018;21:26:06;900392;913885;-1.487;149;26;0;98;2059
18.06.2018;21:26:07;900426;913921;-1.488;149;26;0;98;-373
18.06.2018;21:26:08;900364;913855;-1.487;149;26;0;98;769
18.06.2018;21:26:09;900279;913768;-1.487;150;26;0;98;181
18.06.2018;21:26:10;900397;913890;-1.487;150;26;0;98;-555
18.06.2018;21:26:11;900370;913863;-1.487;150;26;0;98;-101
18.06.2018;21:26:12;900338;913828;-1.487;150;26;0;98;627
18.06.2018;21:26:13;900359;913843;-1.487;150;26;0;98;1570
18.06.2018;21:26:14;900321;913810;-1.487;150;26;0;98;-1385
18.06.2018;21:26:15;900353;913837;-1.487;149;26;0;98;1371
18.06.2018;21:26:16;900328;913804;-1.486;149;26;0;98;1909
18.06.2018;21:26:17;900414;913889;-1.485;149;26;0;98;572
18.06.2018;21:26:18;900400;913869;-1.485;149;26;0;98;1449
18.06.2018;21:26:19;900308;913781;-1.485;149;26;0;98;-1346
18.06.2018;21:26:20;900277;913743;-1.485;149;26;0;98;1636
18.06.2018;21:26:21;900401;913863;-1.484;149;26;0;98;1465
18.06.2018;21:26:22;900328;913791;-1.484;149;26;0;98;-523
18.06.2018;21:26:23;900347;913807;-1.484;149;26;0;98;822
18.06.2018;21:26:24;900362;913813;-1.483;149;26;0;98;2309
18.06.2018;21:26:25;900374;913826;-1.483;149;26;0;98;-205
18.06.2018;21:26:26;900460;913913;-1.483;149;26;0;98;71
18.06.2018;21:26:27;900400;913855;-1.483;149;26;0;98;-725
18.06.2018;21:26:28;900347;913795;-1.483;149;26;0;98;1554
18.06.2018;21:26:29;900311;913753;-1.482;149;26;0;98;1367
18.06.2018;21:26:30;900408;913847;-1.482;149;26;0;98;1113
18.06.2018;21:26:31;900293;913736;-1.482;150;26;0;98;-1421
18.06.2018;21:26:32;900232;913672;-1.482;150;26;0;98;520
18.06.2018;21:26:33;900278;913719;-1.482;150;26;0;98;-78
18.06.2018;21:26:34;900288;913734;-1.482;150;26;0;98;-1206
18.06.2018;21:26:35;900291;913729;-1.482;150;26;0;98;2000
18.06.2018;21:26:36;900314;913751;-1.481;150;26;0;98;334
18.06.2018;21:26:37;900363;913800;-1.481;150;26;0;97;182
18.06.2018;21:26:38;900198;913644;-1.483;150;26;0;97;-2850
18.06.2018;21:26:39;900268;913707;-1.482;150;26;0;97;2001
18.06.2018;21:26:40;900356;913784;-1.48;150;26;0;97;3062
18.06.2018;21:26:41;900327;913763;-1.481;150;26;0;97;-2097
18.06.2018;21:26:42;900311;913737;-1.48;149;26;0;97;2443
18.06.2018;21:26:43;900317;913754;-1.481;149;26;0;97;-2731
18.06.2018;21:26:44;900395;913825;-1.481;149;26;0;97;2043
18.06.2018;21:26:45;900234;913661;-1.48;149;26;0;97;150
